TimeStamp,Open,High,Low,Close
2014-06-13 20:00:00,1.35391,1.36437,1.35130,1.35974
2014-06-20 20:00:00,1.35974,1.36512,1.35741,1.36474
2014-06-27 20:00:00,1.36474,1.37006,1.35856,1.35936
2014-07-04 20:00:00,1.35936,1.36506,1.35762,1.36080
2014-07-11 20:00:00,1.36082,1.36405,1.34910,1.35243
2014-07-18 20:00:00,1.35243,1.35491,1.34214,1.34315
2014-07-25 20:00:00,1.34316,1.34448,1.33671,1.34223
2014-08-01 20:00:00,1.34226,1.34333,1.33332,1.34124
2014-08-08 20:00:00,1.34123,1.34174,1.33361,1.33980
2014-08-15 20:00:00,1.33982,1.34016,1.32209,1.32432
2014-08-22 20:00:00,1.32428,1.32472,1.31340,1.31394
2014-08-29 20:00:00,1.31390,1.31600,1.29202,1.29510
2014-09-05 20:00:00,1.29512,1.29792,1.28594,1.29482
2014-09-12 20:00:00,1.29478,1.29952,1.28310,1.28368
2014-09-19 20:00:00,1.28368,1.29016,1.26771,1.26833
2014-09-26 20:00:00,1.26830,1.27151,1.25006,1.25114
2014-10-03 20:00:00,1.25118,1.27915,1.25088,1.26133
2014-10-10 20:00:00,1.26129,1.28864,1.26124,1.27600
2014-10-17 20:00:00,1.27604,1.28403,1.26138,1.26681
2014-10-24 20:00:00,1.26676,1.27707,1.24858,1.25304
2014-10-31 20:00:00,1.25304,1.25774,1.23582,1.24530
2014-11-07 21:00:00,1.24530,1.25464,1.23946,1.25267
2014-11-14 21:00:00,1.25267,1.26002,1.23750,1.23922
2014-11-21 21:00:00,1.23922,1.25316,1.23621,1.24400
2014-11-28 21:00:00,1.24400,1.25068,1.22710,1.22896
2014-12-05 21:00:00,1.22900,1.24952,1.22474,1.24546
2014-12-12 21:00:00,1.24542,1.25696,1.22204,1.22268
2014-12-19 21:00:00,1.22267,1.22727,1.21648,1.21782
2014-12-26 21:00:00,1.21782,1.22211,1.20018,1.20036
2015-01-02 21:00:00,1.20034,1.20062,1.17543,1.18416
2015-01-09 21:00:00,1.18414,1.18711,1.14601,1.15688
2015-01-16 21:00:00,1.15685,1.16804,1.11144,1.12082
2015-01-23 21:00:00,1.12087,1.14229,1.10982,1.12998
2015-01-30 21:00:00,1.12998,1.15342,1.12787,1.13200
2015-02-06 21:00:00,1.13200,1.14433,1.12704,1.13986
2015-02-13 21:00:00,1.13986,1.14501,1.12792,1.13766
2015-02-20 21:00:00,1.13764,1.13967,1.11760,1.11904
2015-02-27 21:00:00,1.11900,1.12405,1.08418,1.08497
2015-03-06 21:00:00,1.08498,1.09064,1.04624,1.04776
2015-03-13 20:00:00,1.04780,1.10515,1.04698,1.08098
2015-03-20 20:00:00,1.08095,1.10526,1.07675,1.08983
2015-03-27 20:00:00,1.08979,1.10271,1.07132,1.09694
2015-04-03 20:00:00,1.09694,1.10356,1.05678,1.06092
2015-04-10 20:00:00,1.06092,1.08488,1.05205,1.08174
2015-04-17 20:00:00,1.08176,1.09002,1.06599,1.08680
2015-04-24 20:00:00,1.08682,1.12908,1.08194,1.12082
2015-05-01 20:00:00,1.12084,1.13920,1.10663,1.12082
2015-05-08 20:00:00,1.12084,1.14670,1.11310,1.14476
2015-05-15 20:00:00,1.14476,1.14505,1.10022,1.10082
2015-05-22 20:00:00,1.10082,1.10196,1.08191,1.09830
2015-05-29 20:00:00,1.09826,1.13800,1.08873,1.11113
2015-06-05 20:00:00,1.11116,1.13866,1.10844,1.12542
2015-06-12 20:00:00,1.12539,1.14363,1.11893,1.13458
2015-06-19 20:00:00,1.13458,1.14104,1.11302,1.11698
2015-06-26 20:00:00,1.11696,1.12784,1.09546,1.11070
2015-07-03 20:00:00,1.11066,1.12159,1.09164,1.11450
2015-07-10 20:00:00,1.11448,1.11972,1.08412,1.08444
2015-07-17 20:00:00,1.08442,1.10182,1.08088,1.09782
2015-07-24 20:00:00,1.09780,1.11300,1.08934,1.09824
2015-07-31 20:00:00,1.09824,1.09963,1.08482,1.09588
2015-08-07 20:00:00,1.09585,1.12139,1.09254,1.11086
2015-08-14 20:00:00,1.11086,1.13764,1.10174,1.13664
2015-08-21 20:00:00,1.13668,1.17142,1.11560,1.11878
2015-08-28 20:00:00,1.11877,1.13324,1.10874,1.11444
2015-09-04 20:00:00,1.11441,1.13494,1.11216,1.13420
2015-09-11 20:00:00,1.13423,1.14602,1.12140,1.12824
2015-09-18 20:00:00,1.12820,1.13304,1.11054,1.12050
2015-09-25 20:00:00,1.12050,1.13184,1.11350,1.12030
2015-10-02 20:00:00,1.12028,1.13872,1.11722,1.13551
2015-10-09 20:00:00,1.13554,1.14952,1.13344,1.13543
2015-10-16 20:00:00,1.13545,1.13868,1.09966,1.10117
2015-10-23 20:00:00,1.10112,1.10960,1.08971,1.09974
2015-10-30 20:00:00,1.09971,1.10526,1.07072,1.07440
2015-11-06 21:00:00,1.07440,1.08317,1.06744,1.07508
2015-11-13 21:00:00,1.07508,1.07752,1.06173,1.06452
2015-11-20 21:00:00,1.06450,1.06895,1.05667,1.05938
2015-11-27 21:00:00,1.05934,1.09813,1.05237,1.08740
2015-12-04 21:00:00,1.08744,1.10431,1.07962,1.09894
2015-12-11 21:00:00,1.09899,1.10598,1.08026,1.08732
2015-12-18 21:00:00,1.08736,1.09842,1.08478,1.09638
2015-12-25 21:00:00,1.09638,1.09926,1.08530,1.08700
2016-01-01 21:00:00,1.08743,1.09464,1.07106,1.09194
2016-01-08 21:00:00,1.09194,1.09846,1.08050,1.09174
2016-01-15 21:00:00,1.09170,1.09760,1.07778,1.07967
2016-01-22 21:00:00,1.07970,1.09678,1.07874,1.08334
2016-01-29 21:00:00,1.08336,1.12476,1.08148,1.11530
2016-02-05 21:00:00,1.11534,1.13766,1.10867,1.12546
2016-02-12 21:00:00,1.12544,1.12595,1.10668,1.11298
2016-02-19 21:00:00,1.11300,1.11332,1.09120,1.09400
2016-02-26 21:00:00,1.09400,1.10436,1.08256,1.10017
2016-03-04 21:00:00,1.10017,1.12182,1.08223,1.11508
2016-03-11 21:00:00,1.11505,1.13424,1.10578,1.12750
2016-03-18 20:00:00,1.12748,1.12848,1.11446,1.11700
2016-03-25 20:00:00,1.11704,1.14381,1.11531,1.13903
2016-04-01 20:00:00,1.13901,1.14542,1.13272,1.14006
2016-04-08 20:00:00,1.14004,1.14650,1.12341,1.12831
2016-04-15 20:00:00,1.12834,1.13990,1.12182,1.12222
2016-04-22 20:00:00,1.12218,1.14592,1.12182,1.14506
2016-04-29 20:00:00,1.14504,1.16164,1.13861,1.14044
2016-05-06 20:00:00,1.14040,1.14468,1.12830,1.13114
2016-05-13 20:00:00,1.13117,1.13490,1.11801,1.12167
2016-05-20 20:00:00,1.12163,1.12434,1.11112,1.11128
2016-05-27 20:00:00,1.11132,1.13572,1.10980,1.13555
2016-06-03 20:00:00,1.13552,1.14158,1.12453,1.12533
2016-06-10 20:00:00,1.12530,1.13029,1.11309,1.12790
2016-06-17 20:00:00,1.12786,1.14282,1.09117,1.10870
2016-06-24 20:00:00,1.10871,1.11694,1.09710,1.11347
2016-07-01 20:00:00,1.11344,1.11868,1.10024,1.10519
2016-07-08 20:00:00,1.10516,1.11650,1.10156,1.10691
2016-07-15 20:00:00,1.10694,1.10844,1.09556,1.09736
2016-07-22 20:00:00,1.09733,1.11975,1.09523,1.11783
2016-07-29 20:00:00,1.11786,1.12338,1.10458,1.10877
2016-08-05 20:00:00,1.10878,1.12214,1.10707,1.11614
2016-08-12 20:00:00,1.11610,1.13664,1.11535,1.13283
2016-08-19 20:00:00,1.13280,1.13555,1.11806,1.11938
2016-08-26 20:00:00,1.11934,1.12522,1.11233,1.11582
2016-09-02 20:00:00,1.11580,1.13272,1.11393,1.12264
2016-09-09 20:00:00,1.12261,1.12841,1.11496,1.11535
2016-09-16 20:00:00,1.11539,1.12572,1.11232,1.12270
2016-09-23 20:00:00,1.12270,1.12792,1.11535,1.12334
2016-09-30 20:00:00,1.12338,1.12450,1.11046,1.11964
2016-10-07 20:00:00,1.11960,1.12046,1.09710,1.09717
2016-10-14 20:00:00,1.09720,1.10392,1.08592,1.08808
2016-10-21 20:00:00,1.08810,1.09920,1.08510,1.09828
2016-10-28 20:00:00,1.09831,1.11380,1.09359,1.11378
2016-11-04 20:00:00,1.11378,1.12998,1.08306,1.08474
2016-11-11 21:00:00,1.08470,1.08622,1.05692,1.05928
2016-11-18 21:00:00,1.05926,1.06580,1.05181,1.05933
2016-11-25 21:00:00,1.05936,1.06900,1.05528,1.06634
2016-12-02 21:00:00,1.06636,1.08745,1.05056,1.05596
2016-12-09 21:00:00,1.05594,1.06700,1.03666,1.04424
2016-12-16 21:00:00,1.04422,1.04994,1.03524,1.04490
2016-12-23 21:00:00,1.04494,1.06570,1.03723,1.05248
2016-12-30 21:00:00,1.05247,1.06224,1.03406,1.05343
2017-01-06 21:00:00,1.05340,1.06848,1.04539,1.06370
2017-01-13 21:00:00,1.06368,1.07194,1.05794,1.06962
2017-01-20 21:00:00,1.06965,1.07751,1.06579,1.06960
2017-01-27 21:00:00,1.06957,1.08290,1.06204,1.07800
2017-02-03 21:00:00,1.07798,1.07914,1.06077,1.06377
2017-02-10 21:00:00,1.06374,1.06792,1.05214,1.06082
2017-02-17 21:00:00,1.06084,1.06329,1.04938,1.05618
2017-02-24 21:00:00,1.05616,1.06308,1.04950,1.06161
2017-03-03 21:00:00,1.06162,1.06990,1.05252,1.06864
2017-03-10 21:00:00,1.06866,1.07827,1.06005,1.07426
2017-03-17 20:00:00,1.07424,1.08250,1.07190,1.07934
2017-03-24 20:00:00,1.07935,1.09060,1.06646,1.06698
2017-03-31 20:00:00,1.06699,1.06890,1.05807,1.05942
2017-04-07 20:00:00,1.05948,1.06780,1.05698,1.06118
2017-04-14 20:00:00,1.06125,1.07775,1.06028,1.07029
2017-04-21 20:00:00,1.07029,1.09508,1.06986,1.08932
2017-04-28 20:00:00,1.08934,1.09990,1.08750,1.09978
2017-05-05 20:00:00,1.09975,1.10237,1.08393,1.09300
2017-05-12 20:00:00,1.09297,1.12118,1.09228,1.12044
2017-05-19 20:00:00,1.12042,1.12684,1.11606,1.11712
2017-05-26 20:00:00,1.11710,1.12852,1.11096,1.12821
2017-06-02 20:00:00,1.12819,1.12848,1.11664,1.11954
2017-06-09 20:00:00,1.11950,1.12958,1.11323,1.12005
2017-06-16 20:00:00,1.12007,1.12127,1.11191,1.11972
2017-06-23 20:00:00,1.11974,1.14454,1.11720,1.14216
2017-06-30 20:00:00,1.14213,1.14397,1.13126,1.14047
2017-07-07 20:00:00,1.14045,1.14894,1.13706,1.14708
2017-07-14 20:00:00,1.14706,1.16826,1.14350,1.16686
2017-07-21 20:00:00,1.16680,1.17770,1.16128,1.17587
2017-07-28 20:00:00,1.17582,1.19108,1.17232,1.17808
2017-08-04 20:00:00,1.17809,1.18476,1.16888,1.18247
2017-08-11 20:00:00,1.18247,1.18384,1.16622,1.17636
2017-08-18 20:00:00,1.17634,1.19415,1.17314,1.19245
2017-08-25 20:00:00,1.19248,1.20705,1.18232,1.18651
2017-09-01 20:00:00,1.18648,1.20928,1.18588,1.20264
2017-09-08 20:00:00,1.20262,1.20384,1.18373,1.19455
2017-09-15 20:00:00,1.19456,1.20353,1.18616,1.19442
2017-09-22 20:00:00,1.19440,1.19544,1.17170,1.18194
2017-09-29 20:00:00,1.18198,1.18237,1.16692,1.17332
2017-10-06 20:00:00,1.17331,1.18800,1.17197,1.18190
2017-10-13 20:00:00,1.18189,1.18668,1.17302,1.17730
2017-10-20 20:00:00,1.17732,1.18370,1.15741,1.15986
2017-10-27 20:00:00,1.15982,1.16914,1.15936,1.16076
2017-11-03 20:00:00,1.16072,1.16780,1.15539,1.16650
2017-11-10 21:00:00,1.16652,1.18612,1.16376,1.17950
2017-11-17 21:00:00,1.17948,1.19442,1.17130,1.19309
2017-11-24 21:00:00,1.19307,1.19612,1.18086,1.18909
2017-12-01 21:00:00,1.18914,1.19002,1.17300,1.17647
2017-12-08 21:00:00,1.17649,1.18628,1.17177,1.17540
2017-12-15 21:00:00,1.17543,1.19016,1.17382,1.18584
2017-12-22 21:00:00,1.18584,1.20256,1.18466,1.19982
2017-12-29 21:00:00,1.19984,1.20890,1.19922,1.20417
2018-01-05 21:00:00,1.20421,1.21884,1.19159,1.21872
2018-01-12 21:00:00,1.21878,1.23230,1.21653,1.22212
2018-01-19 21:00:00,1.22210,1.25374,1.22141,1.24196
2018-01-26 21:00:00,1.24196,1.25233,1.23349,1.24618
2018-02-02 21:00:00,1.24612,1.24750,1.22060,1.22348
2018-02-09 21:00:00,1.22347,1.25560,1.22327,1.24058
2018-02-16 21:00:00,1.24056,1.24354,1.22596,1.22948
2018-02-23 21:00:00,1.22946,1.23550,1.21542,1.23306
2018-03-02 21:00:00,1.23306,1.24465,1.22689,1.23068
2018-03-09 21:00:00,1.23068,1.24126,1.22604,1.22864
2018-03-16 20:00:00,1.22858,1.23884,1.22398,1.23650
2018-03-23 20:00:00,1.23652,1.24767,1.22842,1.23182
2018-03-30 20:00:00,1.23184,1.23450,1.22149,1.22851
2018-04-06 20:00:00,1.22848,1.23976,1.22604,1.23372
2018-04-13 20:00:00,1.23376,1.24140,1.22498,1.22815
2018-04-20 20:00:00,1.22820,1.22927,1.20556,1.21306
2018-04-27 20:00:00,1.21310,1.21390,1.19102,1.19574
2018-05-04 20:00:00,1.19574,1.19782,1.18224,1.19445
2018-05-11 20:00:00,1.19450,1.19964,1.17499,1.17680
2018-05-18 20:00:00,1.17678,1.18301,1.16464,1.16610
2018-05-25 20:00:00,1.16614,1.17288,1.15100,1.16554
2018-06-01 20:00:00,1.16554,1.18399,1.16525,1.17663
2018-06-08 20:00:00,1.17666,1.18518,1.15431,1.16113
2018-06-15 20:00:00,1.16108,1.16754,1.15080,1.16588
2018-06-22 20:00:00,1.16593,1.17212,1.15272,1.16774
2018-06-29 20:00:00,1.16770,1.17684,1.15914,1.17426
2018-07-06 20:00:00,1.17420,1.17908,1.16128,1.16814
2018-07-13 20:00:00,1.16816,1.17448,1.15748,1.17262
2018-07-20 20:00:00,1.17260,1.17514,1.16204,1.16590
2018-07-27 20:00:00,1.16592,1.17462,1.15596,1.15732
2018-08-03 20:00:00,1.15732,1.16280,1.13882,1.14018
2018-08-10 20:00:00,1.14020,1.14450,1.13010,1.14412
2018-08-17 20:00:00,1.14412,1.16402,1.13946,1.16266
2018-08-24 20:00:00,1.16266,1.17337,1.15844,1.16070
2018-08-31 20:00:00,1.16070,1.16594,1.15302,1.15586
2018-09-07 20:00:00,1.15584,1.17218,1.15260,1.16244
2018-09-14 20:00:00,1.16246,1.18030,1.16178,1.17493
2018-09-21 20:00:00,1.17490,1.18151,1.15698,1.16096
2018-09-28 20:00:00,1.16094,1.16253,1.14636,1.15226
2018-10-05 20:00:00,1.15225,1.16106,1.14322,1.15576
2018-10-12 20:00:00,1.15570,1.16216,1.14332,1.15073
2018-10-19 20:00:00,1.15072,1.15503,1.13357,1.14082
2018-10-26 20:00:00,1.14080,1.14562,1.13020,1.13952
2018-11-02 20:00:00,1.13948,1.15004,1.13160,1.13374
2018-11-09 21:00:00,1.13368,1.14202,1.12155,1.14158
2018-11-16 21:00:00,1.14158,1.14722,1.13276,1.13298
2018-11-23 21:00:00,1.13301,1.14018,1.12674,1.13215
2018-11-30 21:00:00,1.13210,1.14239,1.13110,1.14110
2018-12-07 21:00:00,1.14109,1.14428,1.12701,1.13008
2018-12-14 21:00:00,1.13010,1.14856,1.12998,1.13589
2018-12-21 21:00:00,1.13592,1.14728,1.13432,1.14420
2018-12-28 21:00:00,1.14416,1.14970,1.13091,1.14030
2019-01-04 21:00:00,1.14035,1.15702,1.13950,1.14628
2019-01-11 21:00:00,1.14624,1.14898,1.13532,1.13651
2019-01-18 21:00:00,1.13647,1.14176,1.12894,1.14148
2019-01-25 21:00:00,1.14152,1.15144,1.13904,1.14598
2019-02-01 21:00:00,1.14594,1.14616,1.13212,1.13222
2019-02-08 21:00:00,1.13225,1.13415,1.12343,1.12992
2019-02-15 21:00:00,1.12994,1.13712,1.12756,1.13323
2019-02-22 21:00:00,1.13320,1.14197,1.13286,1.13646
2019-03-01 21:00:00,1.13644,1.13831,1.11764,1.12318
2019-03-08 21:00:00,1.12320,1.13444,1.12218,1.13220
2019-03-15 20:00:00,1.13217,1.14482,1.12736,1.12978
2019-03-22 20:00:00,1.12975,1.13314,1.12100,1.12174
2019-03-29 20:00:00,1.12176,1.12546,1.11839,1.12181
2019-04-05 20:00:00,1.12183,1.13239,1.12144,1.12987
2019-04-12 20:00:00,1.12984,1.13237,1.12263,1.12456
2019-04-19 20:00:00,1.12454,1.12620,1.11115,1.11476
2019-04-26 20:00:00,1.11474,1.12649,1.11354,1.11995
2019-05-03 20:00:00,1.11992,1.12536,1.11666,1.12322
2019-05-10 20:00:00,1.12324,1.12636,1.11554,1.11606
2019-05-17 20:00:00,1.11604,1.12121,1.11072,1.12088
2019-05-24 20:00:00,1.12090,1.12152,1.11162,1.11730
2019-05-31 20:00:00,1.11728,1.13478,1.11603,1.13334
2019-06-07 20:00:00,1.13332,1.13434,1.12025,1.12074
2019-06-14 20:00:00,1.12071,1.13778,1.11816,1.13732
2019-06-21 20:00:00,1.13734,1.14122,1.13442,1.13716
2019-06-28 20:00:00,1.13718,1.13721,1.12076,1.12266
2019-07-05 20:00:00,1.12264,1.12858,1.11935,1.12712
2019-07-12 20:00:00,1.12715,1.12839,1.11998,1.12189
2019-07-19 20:00:00,1.12192,1.12254,1.11014,1.11244
2019-07-26 20:00:00,1.11246,1.11620,1.10270,1.11098
2019-08-02 20:00:00,1.11096,1.12496,1.11040,1.12028
2019-08-09 20:00:00,1.12026,1.12308,1.10665,1.10929
2019-08-16 20:00:00,1.10927,1.11532,1.10518,1.11418
2019-08-23 20:00:00,1.11420,1.11641,1.09632,1.09918
2019-08-30 20:00:00,1.09920,1.10848,1.09262,1.10260
2019-09-06 20:00:00,1.10257,1.11096,1.09268,1.10766
2019-09-13 20:00:00,1.10764,1.10864,1.09903,1.10190
2019-09-20 20:00:00,1.10188,1.10255,1.09048,1.09416
2019-09-27 20:00:00,1.09414,1.09994,1.08792,1.09826
2019-10-04 20:00:00,1.09824,1.10628,1.09410,1.10407
2019-10-11 20:00:00,1.10404,1.11660,1.09914,1.11618
2019-10-18 20:00:00,1.11620,1.11794,1.10730,1.10803
2019-10-25 20:00:00,1.10800,1.11756,1.10737,1.11693
2019-11-01 20:00:00,1.11691,1.11756,1.10168,1.10216
2019-11-08 21:00:00,1.10214,1.10569,1.09891,1.10548
2019-11-15 21:00:00,1.10546,1.10970,1.10146,1.10227
2019-11-22 21:00:00,1.10229,1.10322,1.09812,1.10166
